78.120   75.836   0.195   1.686   28.625   60.000   0.623   38.897   20.476   1271.980   669.577   0.268   0.239   1.553   -35.350   1.775   6.437   1.529   130.531   81.798   
79.671   77.387   0.194   1.697   28.605   60.000   0.641   38.888   20.273   1253.834   653.657   0.268   0.239   1.552   -35.200   1.771   6.428   1.551   131.360   81.742   
81.244   78.960   0.194   1.708   28.586   60.000   0.659   38.880   20.073   1236.244   638.263   0.269   0.239   1.551   -35.050   1.768   6.419   1.573   132.185   81.653   
82.838   80.554   0.193   1.719   28.567   60.000   0.677   38.874   19.876   1219.189   623.376   0.269   0.239   1.550   -34.900   1.764   6.411   1.594   133.005   81.533   
84.454   82.170   0.192   1.730   28.550   60.000   0.695   38.869   19.682   1202.652   608.974   0.269   0.239   1.549   -34.750   1.760   6.403   1.616   133.822   81.383   
86.092   83.808   0.191   1.741   28.533   60.000   0.714   38.867   19.490   1186.613   595.039   0.269   0.240   1.548   -34.600   1.755   6.395   1.638   134.635   81.203   
87.751   85.467   0.190   1.752   28.518   60.000   0.733   38.866   19.301   1171.055   581.552   0.269   0.240   1.547   -34.450   1.751   6.388   1.659   135.445   80.995   
89.432   87.148   0.190   1.763   28.503   60.000   0.752   38.866   19.114   1155.961   568.496   0.269   0.240   1.546   -34.300   1.747   6.382   1.681   136.251   80.760   
91.135   88.851   0.189   1.773   28.489   60.000   0.771   38.869   18.930   1141.315   555.854   0.270   0.240   1.546   -34.150   1.742   6.375   1.703   137.054   80.499   
92.859   90.575   0.188   1.784   28.476   60.000   0.791   38.873   18.749   1127.101   543.610   0.270   0.240   1.545   -34.000   1.737   6.370   1.724   137.853   80.211   
94.606   92.322   0.187   1.795   28.464   60.000   0.810   38.879   18.570   1113.305   531.748   0.270   0.240   1.544   -33.850   1.733   6.364   1.746   138.649   79.899   
96.373   94.089   0.186   1.807   28.443   60.000   0.830   38.858   18.399   1099.085   520.407   0.270   0.240   1.543   -33.700   1.729   6.355   1.768   139.389   79.633   
98.163   95.879   0.186   1.819   28.424   60.000   0.851   38.839   18.230   1085.278   509.399   0.270   0.240   1.542   -33.550   1.725   6.347   1.789   140.125   79.342   
99.974   97.690   0.185   1.830   28.406   60.000   0.871   38.823   18.063   1071.870   498.713   0.270   0.241   1.541   -33.400   1.721   6.338   1.811   140.858   79.025   
101.806   99.522   0.184   1.842   28.388   60.000   0.892   38.808   17.898   1058.849   488.337   0.271   0.241   1.540   -33.250   1.717   6.331   1.833   141.588   78.685   
103.660   101.376   0.183   1.854   28.372   60.000   0.913   38.796   17.735   1046.203   478.260   0.271   0.241   1.539   -33.100   1.712   6.323   1.854   142.315   78.322   
105.536   103.252   0.182   1.865   28.357   60.000   0.934   38.787   17.574   1033.918   468.473   0.271   0.241   1.538   -32.950   1.708   6.316   1.876   143.040   77.936   
107.433   105.149   0.182   1.877   28.342   60.000   0.955   38.779   17.415   1021.984   458.964   0.271   0.241   1.538   -32.800   1.703   6.310   1.897   143.761   77.530   
109.352   107.068   0.181   1.889   28.329   60.000   0.977   38.774   17.258   1010.390   449.724   0.271   0.241   1.537   -32.650   1.699   6.304   1.919   144.480   77.102   
111.292   109.008   0.180   1.900   28.317   60.000   0.998   38.772   17.103   999.126   440.745   0.271   0.241   1.536   -32.500   1.694   6.299   1.940   145.197   76.655   
113.254   110.970   0.179   1.912   28.305   60.000   1.020   38.771   16.950   988.180   432.015   0.271   0.241   1.536   -32.350   1.689   6.294   1.962   145.911   76.189   
115.237   112.953   0.179   1.921   28.237   60.000   1.043   38.607   16.763   973.343   422.620   0.272   0.242   1.532   -32.115   1.681   6.263   1.983   145.725   75.131   
117.242   114.958   0.179   1.930   28.169   60.000   1.065   38.443   16.579   958.874   413.511   0.273   0.243   1.528   -31.880   1.673   6.233   2.005   145.520   74.068   
119.268   116.984   0.179   1.938   28.101   60.000   1.087   38.281   16.397   944.762   404.676   0.273   0.243   1.525   -31.645   1.666   6.203   2.026   145.297   72.999   
121.315   119.031   0.178   1.947   28.034   60.000   1.110   38.120   16.219   930.995   396.104   0.274   0.244   1.521   -31.410   1.658   6.174   2.047   145.056   71.926   
123.384   121.100   0.178   1.956   27.968   60.000   1.133   37.960   16.043   917.561   387.784   0.275   0.244   1.517   -31.175   1.650   6.144   2.069   144.798   70.849   
125.474   123.190   0.178   1.965   27.902   60.000   1.156   37.802   15.870   904.448   379.706   0.275   0.245   1.514   -30.940   1.643   6.115   2.090   144.523   69.769   
127.585   125.301   0.178   1.974   27.836   60.000   1.180   37.644   15.699   891.646   371.859   0.276   0.246   1.510   -30.705   1.635   6.087   2.111   144.230   68.687   
129.717   127.433   0.177   1.982   27.771   60.000   1.203   37.488   15.532   879.145   364.236   0.277   0.246   1.507   -30.470   1.628   6.058   2.132   143.921   67.603   
131.870   129.586   0.177   1.991   27.706   60.000   1.227   37.333   15.366   866.936   356.826   0.277   0.247   1.503   -30.235   1.620   6.030   2.153   143.596   66.518   
134.044   131.760   0.177   2.000   27.642   60.000   1.251   37.179   15.203   855.008   349.622   0.278   0.247   1.500   -30.000   1.613   6.002   2.174   143.254   65.432   
136.239   133.955   0.177   2.000   27.638   60.000   1.274   37.197   15.061   847.238   343.038   0.278   0.247   1.499   -30.000   1.599   6.001   2.195   144.283   65.464   
138.455   136.171   0.177   2.000   27.635   60.000   1.298   37.214   14.922   839.674   336.694   0.278   0.247   1.499   -30.000   1.584   5.999   2.216   145.304   65.496   
140.692   138.408   0.177   2.000   27.631   60.000   1.322   37.231   14.788   832.305   330.577   0.278   0.247   1.499   -30.000   1.570   5.997   2.237   146.319   65.526   
142.949   140.665   0.177   2.000   27.628   60.000   1.346   37.247   14.656   825.125   324.676   0.278   0.247   1.499   -30.000   1.557   5.996   2.257   147.327   65.555   
145.226   142.942   0.177   2.000   27.625   60.000   1.370   37.263   14.528   818.124   318.980   0.278   0.247   1.499   -30.000   1.544   5.995   2.277   148.328   65.583   
